"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"B0FFIB8KJC","上海市金卫中学","科教文化服务;学校;中学","141202","[]","海帆路和龙航路交叉口附近海帆路981号","121.317679","30.752513","121.31320016107323","30.75472640730517","021-57260526","上海市","上海市","金山区"
"B0FFLCFBCA","金山区前京小学(海棠北校)","科教文化服务;学校;小学","141203","[]","山阳镇东平北路","121.3232","30.758036","121.318708301283","30.76023606978748","[]","上海市","上海市","金山区"
"B001559FSE","南中路幼儿园(南中路)","科教文化服务;学校;幼儿园","141204","[]","南中路157号","121.458525","30.912898","121.45398317803941","30.914977848694075","021-57410414;021-57428016","上海市","上海市","奉贤区"
"B0FFGLM60U","张堰小学","科教文化服务;学校;小学","141203","[]","张堰镇东贤路558号","121.293976","30.801662","121.28954152295856","30.803889415551556","021-57216144;021-57216154","上海市","上海市","金山区"
"B0015102B3","金山山阳中心小学","科教文化服务;学校;小学","141203","[]","山阳镇山南路85号","121.371998","30.762532","121.36740877790648","30.764647200847794","021-57241150;021-57241700","上海市","上海市","金山区"
"B0FFLCM7UR","城建职院工会学院","科教文化服务;学校;高等院校","141201","[]","城建职业学院南亭公路2080号","121.416890","30.906011","121.41227247360965","30.908030985620012","[]","上海市","上海市","奉贤区"
"B0FFGLNNSQ","蒙山中学","科教文化服务;学校;中学","141202","[]","龙胜路100号","121.350033","30.727387","121.34548489665875","30.72955294999811","021-67244447","上海市","上海市","金山区"
"B00155Q94J","新贝艺术幼儿园","科教文化服务;学校;幼儿园","141204","[]","贝港花苑73号附近","121.443297","30.908189","121.4387181339811","30.910240191831754","021-57107419;021-37118106","上海市","上海市","奉贤区"
"B0FFGAR1ZL","复旦大学附属中山医院南院-科研中心","科教文化服务;学校;高等院校","141201","[]","山阳镇漕廊公路2901号","121.336570","30.789989","121.33204541941211","30.792146414982067","021-37990333","上海市","上海市","金山区"
"B00155QXMZ","奉贤区庄行成人学校","科教文化服务;学校;成人教育","141205","[]","庄行镇庄良路1051号","121.398687","30.882237","121.39406601257461","30.884266526670814","[]","上海市","上海市","奉贤区"
"B0FFH0ZRCV","永昌中学","科教文化服务;学校;中学","141202","[]","山阳镇亭卫公路1999号","121.355908","30.774593","121.35134434536124","30.7767244678374","[]","上海市","上海市","金山区"
"B0G24HFI9P","前京幼儿园","科教文化服务;学校;幼儿园","141204","[]","蒙山北路1333号","121.329748","30.760485","121.32524126261032","30.76267125849909","[]","上海市","上海市","金山区"
"B00152D8CD","金山区教师进修学院","科教文化服务;学校;成人教育","141205","[]","柳城路280号","121.344568","30.712894","121.34003249679331","30.71507688084952","[]","上海市","上海市","金山区"
"B0FFIIGHVC","奉贤区实验小学","科教文化服务;学校;小学","141203","[]","解放西路666号","121.445455","30.912584","121.44088045412269","30.914636541745693","[]","上海市","上海市","奉贤区"
"B001570LP8","华东理工大学B教学楼","科教文化服务;学校;学校","141200","[]","海思路999号华东理工大学奉贤校区","121.507159","30.831849","121.50278712386175","30.83411246211063","[]","上海市","上海市","奉贤区"
"B0FFGCEL16","太安堂管理学院","科教文化服务;学校;高等院校","141201","[]","庄行镇欧洲工业园钜庭路8号","121.418877","30.917691","121.41426013264052","30.91970547802529","[]","上海市","上海市","奉贤区"
"B00155N9SB","金山小学","科教文化服务;学校;小学","141203","[]","山阳镇山阳龙轩路750号","121.34234","30.752845","121.33780589025812","30.755011552992585","021-67223111","上海市","上海市","金山区"
"B00152CB46","上海市奉贤区致远高级中学(南桥秀龙路)","科教文化服务;学校;中学","141202","[]","秀龙路115号","121.459322","30.907586","121.45478284964506","30.909670842571952","021-57412262;021-50763856","上海市","上海市","奉贤区"
"B00155LJKX","江海第一小学","科教文化服务;学校;小学","141203","[]","南桥镇秀龙路925号(近菜场路)","121.455016","30.906778","121.4504652213379","30.90885349754987","021-57411914","上海市","上海市","奉贤区"
"B0FFGY3OBC","上海城建职业学院","科教文化服务;学校;高等院校","141201","[]","南亭公路2080号","121.414678","30.906137","121.41005885696532","30.90815558423858","[]","上海市","上海市","奉贤区"
"B0H2HHJC69","亭林乐乐幼儿园","科教文化服务;学校;幼儿园","141204","[]","亭林镇大亭公路7558弄15幢2068号","121.333568","30.894415","121.32904127780209","30.896518665646568","021-67230968","上海市","上海市","金山区"
"B001557AKV","金山区钱圩小学","科教文化服务;学校;小学","141203","[]","建圩路89号","121.247486","30.77567","121.24309859015926","30.77794658495302","021-57291011","上海市","上海市","金山区"
"B00157HPJK","上海市奉贤区青溪中学","科教文化服务;学校;中学","141202","[]","大型居住社区褚家路276号","121.518237","30.924764","121.51389651134261","30.92700596467198","021-37527390","上海市","上海市","奉贤区"
"B0FFKIYEJU","上海西点猎人军校","科教文化服务;学校;成人教育","141205","[]","沪杭公路3368号","121.472369","30.827688","121.46787598560837","30.82985211617371","4001786696","上海市","上海市","奉贤区"
"B0H0VS1Q6M","上海师范大学科技楼C座","科教文化服务;学校;高等院校","141201","[]","南辰东路与东门路交叉口东南160米","121.518256","30.841758","121.51392248646002","30.844048416073544","[]","上海市","上海市","奉贤区"
"B0FFLKPHL7","上海美达菲双语高级中学","科教文化服务;学校;中学","141202","[]","汇丰北路799号","121.476739","30.969884","121.47224820641253","30.971976971543967","021-37511181;4006002260","上海市","上海市","奉贤区"
"B0H3RAEQSJ","上海市奉贤中学附属初级中学","科教文化服务;学校;中学","141202","[]","文秀路369号","121.500941","30.913675","121.4965399077911","30.91587233162619","[]","上海市","上海市","奉贤区"
"B00156OCOE","金山区亭林幼儿园","科教文化服务;学校;幼儿园","141204","[]","亭林镇松金公路5275弄61号","121.309155","30.88015","121.30468398412964","30.882307837331577","021-57233618","上海市","上海市","金山区"
"B00156ZP2N","小太阳幼稚园","科教文化服务;学校;幼儿园","141204","[]","辕门路45-5号附近","121.279887","30.929408","121.27546403844057","30.931579942390258","[]","上海市","上海市","松江区"
"B0FFIPCT3I","蓝猫托儿所","科教文化服务;学校;幼儿园","141204","[]","庄行镇东街油车弄33号","121.397350","30.906780","121.39272717573006","30.90879538718494","[]","上海市","上海市","奉贤区"
"B00156GRQ6","育蕾幼儿园(松江区规划和土地管理局叶榭所南)","科教文化服务;学校;幼儿园","141204","[]","车亭公路1598号","121.322055","30.941706","121.3175503438456","30.943803741949445","021-67677625;13472559207","上海市","上海市","松江区"
"B00155QOSO","松江区叶榭镇中心幼儿园","科教文化服务;学校;幼儿园","141204","[]","求仁路393弄5号","121.317698","30.945497","121.31320280951624","30.94760071678659","021-57805195","上海市","上海市","松江区"
"B00155E7TX","奉贤区星辰幼儿园辰晨部","科教文化服务;学校;幼儿园","141204","[]","育秀路287号","121.463744","30.907992","121.45921753654378","30.910087283382655","021-57103077","上海市","上海市","奉贤区"
"B0FFF48MJ0","金山区紫薇苑托儿所","科教文化服务;学校;幼儿园","141204","[]","石化蒙山路1517弄35号","121.341578","30.733577","121.33704717486357","30.735754925180693","[]","上海市","上海市","金山区"
"B0FFHA400C","柘林幼儿园","科教文化服务;学校;幼儿园","141204","[]","联业路北150米","121.485087","30.838964","121.48063572635976","30.84115753817624","021-57446748","上海市","上海市","奉贤区"
"B0FFH8D7ZP","上海师范大学","科教文化服务;学校;高等院校","141201","[]","学海路上海师范大学(奉贤校区)","121.513023","30.833478","121.50867186795867","30.835757922035135","[]","上海市","上海市","奉贤区"
"B001559FXZ","上海奉贤同汇实验幼儿园","科教文化服务;学校;幼儿园","141204","[]","新建东路306号","121.475304","30.92119","121.47081259772953","30.923307854317883","021-67189515;021-67186887","上海市","上海市","奉贤区"
"B00155N8UO","奉浦幼儿园(国顺路)","科教文化服务;学校;幼儿园","141204","[]","奉浦社区奉浦社区国顺路528号","121.456935","30.932357","121.45238716115284","30.93442168913859","021-37441607","上海市","上海市","奉贤区"
"B00155N7TJ","上海市金山区山阳镇社区学校","科教文化服务;学校;成人教育","141205","[]","朱山路441号","121.374447","30.767974","121.36985404947698","30.7700835108477","021-57243219","上海市","上海市","金山区"
"B00151C2AE","奉贤区育秀实验学校西校区","科教文化服务;学校;高等院校|科教文化服务;学校;小学","141201|141203","[]","南桥镇人民南路95号","121.46133","30.90568","121.45679670349902","30.907770743258254","021-37112228","上海市","上海市","奉贤区"
"B0FFF00ISE","石化第一小学","科教文化服务;学校;小学","141203","[]","临潮街298号","121.348396","30.716813","121.3438521420166","30.718987113426127","021-57940196","上海市","上海市","金山区"
"B0FFI938PY","织梦幼儿园","科教文化服务;学校;幼儿园","141204","[]","柘林镇新北路199号","121.462190","30.863605","121.45766276877393","30.86572240015855","021-57494563","上海市","上海市","奉贤区"
"B0IB27RYXG","曲阜孔子文化学院","科教文化服务;学校;高等院校","141201","[]","柘林镇金海公路2229号","121.492935","30.884530","121.48850759184984","30.88672042066019","[]","上海市","上海市","奉贤区"
"B0H15CVIO0","奉贤区花米幼儿园","科教文化服务;学校;幼儿园","141204","[]","庄行镇贤明路96号","121.421557","30.906956","121.41694363472713","30.908978952526905","[]","上海市","上海市","奉贤区"
"B0G0VULL17","上海市金山区青少年业余体育学校","科教文化服务;学校;职业技术学校","141206","[]","临桂路金山分局蒙山路派出所东北侧约80米","121.335973","30.722239","121.33145548694931","30.72443314517313","[]","上海市","上海市","金山区"
"B00153B8DF","辅读学校","科教文化服务;学校;小学","141203","[]","板桥西路1148号","121.326784","30.729906","121.3222865606508","30.732113794493994","021-67262016","上海市","上海市","金山区"
"B0FFFVJ36J","奉贤区江山小学","科教文化服务;学校;小学","141203","[]","南桥镇江海花园84号","121.461859","30.902595","121.45732748978007","30.90468883760978","021-67110289","上海市","上海市","奉贤区"
"B00156OCVP","钱桥学校南校区","科教文化服务;学校;中学","141202","[]","青村镇钱桥社区文新路1号","121.5431","30.86981","121.53884288784182","30.872149043840583","[]","上海市","上海市","奉贤区"
"B0FFFR4UHC","上海师大第四附中","科教文化服务;学校;中学","141202","[]","海湾旅游区海阔路100号上师大","121.525508","30.838112","121.5211993948726","30.840424865603143","021-57122688","上海市","上海市","奉贤区"
"B001557AL2","上海市金山区山阳镇社区学校","科教文化服务;学校;成人教育","141205","[]","山阳镇山中路15号","121.371445","30.7662","121.36685623317845","30.768313910462087","021-57243395","上海市","上海市","金山区"
"B0HGR5O3WW","KIDCASTLE","科教文化服务;学校;幼儿园","141204","[]","卫零北路与南阳湾路交叉口西北60米","121.333214","30.741855","121.32870101143585","30.744044379722414","[]","上海市","上海市","金山区"
"B0FFGAR0YW","石化第五小学","科教文化服务;学校;小学","141203","[]","石化滨海二村60号","121.326873","30.727672","121.32237554741936","30.729880758060034","021-67262445","上海市","上海市","金山区"
"B0FFG8PYEE","奉贤区育贤小学","科教文化服务;学校;小学","141203","[]","九华路1289号","121.442087","30.921607","121.43750444370492","30.923648142357017","021-37100599","上海市","上海市","奉贤区"
"B0FFHKUV7T","上海交大南洋中学国际部","科教文化服务;学校;中学","141202","[]","松隐大街100号","121.243992","30.891315","121.23959473358838","30.893525694501044","[]","上海市","上海市","金山区"
"B00155QOB4","奉贤区肖塘幼儿园","科教文化服务;学校;幼儿园","141204","[]","南虹路88号","121.4384","30.962248","121.43380663971439","30.96425892833569","021-57437029;021-57437176","上海市","上海市","奉贤区"
"B00155A8MI","上海泽达进修学院","科教文化服务;学校;成人教育","141205","[]","金山卫镇石化龙胜路1000号","121.328371","30.722749","121.32387056831769","30.724957376933254","021-57935350;021-57950128","上海市","上海市","金山区"
"B00154G7VV","上海市干巷学校","科教文化服务;学校;中学","141202","[]","吕巷镇干巷新溪街35号","121.239881","30.82653","121.23548822350719","30.82877681961788","[]","上海市","上海市","金山区"
"B00155QAZB","金山区教师进修学院附属小学","科教文化服务;学校;小学","141203","[]","石化十二村136号","121.347291","30.708913","121.34275010103599","30.711092977713225","021-57932565","上海市","上海市","金山区"
"B00156GUTR","金棕榈幼儿园","科教文化服务;学校;幼儿园","141204","[]","海乐路6810号","121.510186","30.823824","121.50582560834332","30.826101004912317","021-57125809","上海市","上海市","奉贤区"
"B0FFM0MAYR","上海中宁学校","科教文化服务;学校;学校","141200","[]","蒙山路1506号2层","121.342299","30.734389","121.3377665435722","30.736565184202508","[]","上海市","上海市","金山区"
"B0HUYOUNZ9","上海师范大学(奉贤校区)","科教文化服务;学校;高等院校","141201","[]","海思路500号","121.518839","30.836603","121.51450792919358","30.838898023274904","021-57126268","上海市","上海市","奉贤区"
"B00155QX6F","金山漕泾幼儿园","科教文化服务;学校;幼儿园","141204","[]","漕泾镇中心街266号(致富街中心街)","121.409948","30.795169","121.40533583662535","30.797248982754894","021-57251340;021-57256436","上海市","上海市","金山区"
"B0I6XZBF6O","上海金山区学坊进修学院","科教文化服务;学校;成人教育","141205","[]","龙翔路968号","121.336346","30.746871","121.33182557130803","30.749051840302638","[]","上海市","上海市","金山区"
"B00156GBW1","金山亚贝尔艺术幼儿园","科教文化服务;学校;幼儿园","141204","[]","山阳镇红旗东路237号","121.363128","30.762414","121.35855243093714","30.764540925888035","021-37216166","上海市","上海市","金山区"
"B0HKPHB6EY","上海师范大学-创食记","科教文化服务;学校;高等院校","141201","[]","学海路上海师范大学(奉贤校区)","121.513696","30.837789","121.50934688380822","30.840068447012907","[]","上海市","上海市","奉贤区"
"B0H2XRFBUW","上海市奉贤中学附属小学","科教文化服务;学校;小学","141203","[]","文雅路366号","121.501348","30.9118","121.49694853213828","30.913999661827212","[]","上海市","上海市","奉贤区"
"B00156ZOPV","百音艺校(金山校区)","科教文化服务;学校;职业技术学校|科教文化服务;培训机构;培训机构","141206|141400","[]","隆安路233号(临潮一村1号门旁海棠新村对面)","121.347349","30.718132","121.34280719856348","30.72030729824046","021-57281020;021-57282010;13370291886","上海市","上海市","金山区"
"B00156GQMO","松隐幼儿园","科教文化服务;学校;幼儿园","141204","[]","中心路181号","121.237929","30.892098","121.2335300592499","30.894306254871843","021-57381899","上海市","上海市","金山区"
"B0FFG8U8JV","上海市格致中学(德学路)","科教文化服务;学校;中学","141202","[]","奉浦社区学丰路66号","121.473451","30.953222","121.46895082394924","30.955315801972574","021-67157666","上海市","上海市","奉贤区"
"B0FFLCEWXV","谷满香粮食种植专业合作社农民田间学校","科教文化服务;学校;学校","141200","[]","杨存路与谷满香大道交叉口东南40米","121.370708","30.907277","121.3661081927745","30.90931197081622","[]","上海市","上海市","奉贤区"
"B00156GRPW","上海金安学校","科教文化服务;学校;小学","141203","[]","张堰镇松金公路2061号","121.299755","30.780843","121.29531148387433","30.78307286185061","021-57220067","上海市","上海市","金山区"
"B0FFHU797L","金山世界外国语学校","科教文化服务;学校;中学","141202","[]","龙皓路1388号","121.330052","30.753234","121.32554518733428","30.755423494416156","021-57239090","上海市","上海市","金山区"
"B001554HGT","叶榭成人中等文化技术学校","科教文化服务;学校;成人教育","141205","[]","官厅路18号附近","121.328494","30.949154","121.32397410541873","30.951235028946893","[]","上海市","上海市","松江区"
"B0FFGEV84G","金水苑中学","科教文化服务;学校;中学","141202","[]","广丰路446号","121.49128","30.957771","121.48684051645134","30.959913249033175","[]","上海市","上海市","奉贤区"
"B00155Q80B","金山区蓝天幼儿园","科教文化服务;学校;幼儿园","141204","[]","松卫街73","121.33185","30.727935","121.32734126150379","30.730134104738784","021-67961382","上海市","上海市","金山区"
"B001557AKW","金山区钱圩幼儿园","科教文化服务;学校;幼儿园","141204","[]","钱富路68","121.249065","30.775831","121.24467749819863","30.778107578914433","021-57291436","上海市","上海市","金山区"
"B0FFG8UATT","尚同中学","科教文化服务;学校;中学","141202","[]","金汇镇农民街265号","121.517289","30.952226","121.51294292946027","30.95444896207304","[]","上海市","上海市","奉贤区"
"B0G3NMPJ0H","欧迈金阳光幼儿园","科教文化服务;学校;幼儿园","141204","[]","老卫清路148弄1号","121.321971","30.722863","121.31748503957641","30.725083540022503","18101799916;18721067169","上海市","上海市","金山区"
"B0FFGX6EZ2","亭林镇成人(社区)学校","科教文化服务;学校;成人教育","141205","[]","亭林镇松金公路5249号","121.310042","30.880102","121.30556909786296","30.882258284768838","021-57233632","上海市","上海市","金山区"
"B0FFMFH70P","上海屿凯工贸有限公司","科教文化服务;学校;幼儿园","141204","[]","海马路5888号绿地香颂1027号","121.511438","30.826181","121.50708186307125","30.828460381418854","[]","上海市","上海市","奉贤区"
"B0FFGPR6GH","华东理工大学2号楼","科教文化服务;学校;学校","141200","[]","富勒路华东理工大学(奉贤校区)","121.500705","30.830108","121.49631006290977","30.832353085124456","[]","上海市","上海市","奉贤区"
"B00157HRJF","上海市金山区金悦幼儿园","科教文化服务;学校;幼儿园","141204","[]","卫零北路713号","121.329883","30.748453","121.32537697384582","30.75064531619934","021-57283029","上海市","上海市","金山区"
"B0G1G1OV1V","石化幼稚园","科教文化服务;学校;幼儿园","141204","[]","石化四村416号乙","121.340538","30.714938","121.33601101884904","30.717127246764676","021-57933572","上海市","上海市","金山区"
"B0FFGUPSGQ","华东理工大学3号楼","科教文化服务;学校;学校","141200","[]","新民路华东理工大学(奉贤校区)","121.500834","30.829719","121.49643956003302","30.831964693220986","[]","上海市","上海市","奉贤区"
"B0FFGUPSCI","华东理工大学4号楼","科教文化服务;学校;学校","141200","[]","新民路华东理工大学(奉贤校区)","121.501008","30.829295","121.49661422214265","30.831541456378098","[]","上海市","上海市","奉贤区"
"B0FFGLM5RA","华东理工大学报告厅工会办公室","科教文化服务;学校;高等院校","141201","[]","学府路1300号华东理工大学金山校区","121.321948","30.739932","121.31746065338564","30.742143889408037","[]","上海市","上海市","金山区"
"B00155QPI2","邬桥幼儿园","科教文化服务;学校;幼儿园","141204","[]","汇中中路82号","121.400382","30.962411","121.39575388290038","30.964392996991176","021-57407061","上海市","上海市","奉贤区"
"B0FFGUPSDJ","华东理工大学6号楼","科教文化服务;学校;学校","141200","[]","新民路华东理工大学(奉贤校区)","121.502103","30.828514","121.49771323069463","30.83076419056493","[]","上海市","上海市","奉贤区"
"B0FFLICLAY","金山区艺术幼儿园","科教文化服务;学校;幼儿园","141204","[]","山阳镇石化同凯路655号","121.356680","30.740083","121.35211782920389","30.742231404709322","[]","上海市","上海市","金山区"
"B0FFG8EI7T","金山区同凯幼儿园","科教文化服务;学校;幼儿园","141204","[]","山阳镇龙胜东路606号","121.358815","30.731343","121.35424963544948","30.733492527008956","021-33691122","上海市","上海市","金山区"
"B0FFG8U9BK","贝贝幼儿园(南桥秀南路)","科教文化服务;学校;幼儿园","141204","[]","秀南路51号","121.446755","30.908455","121.44218373944128","30.910512436174162","021-57186975;021-37118004","上海市","上海市","奉贤区"
"B0FFGZRBCM","民办查山小学","科教文化服务;学校;小学","141203","[]","松金公路290号","121.314618","30.75292","121.3101458954065","30.755138881664124","[]","上海市","上海市","金山区"
"B0FFGLMAH9","上海市金盟学校","科教文化服务;学校;中学","141202","[]","荔浦路135弄38号","121.340128","30.708434","121.33560246597463","30.71062722752757","021-57938296","上海市","上海市","金山区"
"B00155N98G","奉贤区惠敏学校","科教文化服务;学校;学校","141200","[]","奉浦开发区陈桥路626号","121.455328","30.936574","121.45077549764467","30.938632579369028","021-67105984","上海市","上海市","奉贤区"
"B00156GA1F","民办红扬小学","科教文化服务;学校;小学","141203","[]","亭林镇红阳村5组","121.319897","30.900158","121.31540072992975","30.90228437096437","[]","上海市","上海市","金山区"
"B0GKMCREHW","上海市奉贤中学附属南桥中学","科教文化服务;学校;中学","141202","[]","南桥镇新建中路586号","121.456228","30.917825","121.4516794978088","30.919896685372144","021-57187367;021-57413720","上海市","上海市","奉贤区"
"B00155N8YH","蓝蜗牛幼儿园","科教文化服务;学校;幼儿园","141204","[]","叶榭镇新桥路1号","121.318627","30.958660","121.31412861680734","30.96075416838877","021-57801431","上海市","上海市","松江区"
"B0FFLCGTA7","奉贤区光明学校-光明中学","科教文化服务;学校;中学","141202","[]","光明西路与光钱路交叉口西120米","121.507636","30.905077","121.50325971266493","30.907299475849555","[]","上海市","上海市","奉贤区"
"B00156ZOYK","上海开放大学奉贤分校","科教文化服务;学校;高等院校","141201","[]","电大路10号","121.453952","30.910705","121.44939810668508","30.912775850282653","021-57427105","上海市","上海市","奉贤区"
"B001557AM1","上海市金山区张堰镇成人学校","科教文化服务;学校;成人教育","141205","[]","张堰镇新华东路65号","121.287263","30.803421","121.28283974907733","30.805656798976003","021-57213153","上海市","上海市","金山区"
"B0FFFA25GY","亭林幼儿园","科教文化服务;学校;幼儿园","141204","[]","南亭公路6985弄1号","121.316936","30.874348","121.3124485317255","30.87649502083775","021-57231368","上海市","上海市","金山区"
"B0FFG8WOVZ","斯恒幼儿园","科教文化服务;学校;幼儿园","141204","[]","亭朱公路1928号","121.323472","30.87947","121.3189694184435","30.881601696616556","021-57233678","上海市","上海市","金山区"
"B0FFGN4D3K","海丰幼儿园(海丰路)","科教文化服务;学校;幼儿园","141204","[]","海丰路168号","121.352741","30.758852","121.3481848063462","30.76099706274154","[]","上海市","上海市","金山区"
"B001575W6O","上海石化工业学校南校区","科教文化服务;学校;高等院校","141201","[]","金山卫镇学府路52号","121.326946","30.717675","121.32244922516057","30.719888648485473","[]","上海市","上海市","金山区"
"B00155E7TS","奉贤区实验小学东校","科教文化服务;学校;小学","141203","[]","秀南路161号(解放西路秀南路)","121.445318","30.912543","121.44074315312739","30.914595310410718","021-57415619","上海市","上海市","奉贤区"
"B0FFF2WA62","上海诺丁汉高等学院","科教文化服务;学校;高等院校","141201","[]","海思路与海乐陆交叉口","121.50637","30.82779","121.50199563373043","30.83005340025916","[]","上海市","上海市","奉贤区"
"B0GRUA5PE6","上海中侨职业技术大学青春健康俱乐部","科教文化服务;学校;高等院校","141201","[]","漕廊公路3888号7号楼209","121.306213","30.797741","121.30175510097685","30.799950840495747","[]","上海市","上海市","金山区"
"B001555MY8","古华幼儿园","科教文化服务;学校;幼儿园","141204","[]","振贤路95号","121.462402","30.91467","121.45787103414169","30.916758043641362","021-57183927","上海市","上海市","奉贤区"
"B00155N73V","金卫幼儿园","科教文化服务;学校;幼儿园","141204","[]","金山卫镇古城路221号","121.317867","30.723949","121.31339014672332","30.72617673860145","[]","上海市","上海市","金山区"
"B0IB3ZATTN","金山区新城幼儿园","科教文化服务;学校;幼儿园","141204","[]","龙翔路与蒙山北路交叉口西220米","121.334560","30.746123","121.3300436271387","30.748307609842225","[]","上海市","上海市","金山区"
"B00156GR0F","叶榭学校","科教文化服务;学校;中学","141202","[]","叶榭镇新源路258号","121.315637","30.937122","121.31114709695252","30.939234520342026","021-57801280","上海市","上海市","松江区"
"B00155ISDN","泥城幼儿园(泥城路)","科教文化服务;学校;幼儿园","141204","[]","泥城路160号","121.824145","30.898093","121.819922152417","30.900378677147028","021-58072532","上海市","上海市","浦东新区"
"B0G12KJQUX","燎原农场幼儿园","科教文化服务;学校;幼儿园","141204","[]","燎原农场内","121.656294","30.858950","121.65206465771233","30.861297585398873","[]","上海市","上海市","奉贤区"
"B00156EE6F","上海市奉贤区曙光中学","科教文化服务;学校;中学","141202","[]","川博路100号","121.659722","30.922367","121.65548104942711","30.92467116219558","021-57513988","上海市","上海市","奉贤区"
"B00155IONS","奉城第二小学","科教文化服务;学校;小学","141203","[]","西门港路1号(奉城富民路状元路)","121.641232","30.913661","121.63702389129355","30.916002177908656","021-57511027","上海市","上海市","奉贤区"
"B00156OCN9","上海市泥城中学","科教文化服务;学校;中学","141202","[]","泥城路6号","121.829807","30.904795","121.82559810168254","30.907087399175573","021-58078424","上海市","上海市","浦东新区"
"B00157I4RG","上海市秋萍学校","科教文化服务;学校;中学","141202","[]","南汇新城镇芦潮港镇芦云路5号","121.851195","30.877529","121.84704138014034","30.879876090193147","[]","上海市","上海市","浦东新区"
"B00155ISMM","青村幼儿园","科教文化服务;学校;幼儿园","141204","[]","南明路159号","121.575609","30.928779","121.57141542374784","30.93113746535327","021-57561237","上海市","上海市","奉贤区"
"B0FFG646GO","奉贤区满天星幼儿园","科教文化服务;学校;幼儿园","141204","[]","堂前街29附近","121.733221","30.896946","121.72887322956399","30.89915225145899","021-57541278","上海市","上海市","奉贤区"
"B0FFGM9NFY","上海电机学院体育馆","体育休闲服务;运动场馆;综合体育馆|科教文化服务;学校;高等院校","080101|141201","[]","水华路300号","121.886119","30.891576","121.88202740623204","30.893957643625576","021-38223822","上海市","上海市","浦东新区"
"B00156GEAY","金麦穗幼儿园","科教文化服务;学校;幼儿园","141204","[]","浦东路63号","121.685038","30.92576","121.68074827440975","30.9280142243954","021-57130903;021-57131887","上海市","上海市","奉贤区"
"B00155IQ52","奉贤区奉城第二中学","科教文化服务;学校;中学","141202","[]","奉城镇西门港路38号","121.639804","30.913191","121.63559810553531","30.915534642726957","021-57513469;021-57522108","上海市","上海市","奉贤区"
"B00156OCTB","奉贤区星火学校","科教文化服务;学校;中学","141202","[]","海湾镇星安路216号","121.567169","30.861243","121.56296790242101","30.863631163622806","021-57501584","上海市","上海市","奉贤区"
"B00155IOJY","上海市浦东新区书院小学","科教文化服务;学校;小学","141203","[]","书院镇书塘路38号","121.869897","30.926523","121.86577844340056","30.928868709897795","021-58061556","上海市","上海市","浦东新区"
"B0FFG287LZ","上海市浦东新区彭镇中学","科教文化服务;学校;小学","141203","[]","泥城镇彩云路448号","121.810178","30.899465","121.80592015631535","30.90172428062386","021-58240552;021-58240772","上海市","上海市","浦东新区"
"B00155IS1Y","芦潮港幼儿园","科教文化服务;学校;幼儿园","141204","[]","南汇新城镇芦云路2号","121.851083","30.87576","121.84692926372817","30.878107932925083","021-58281004","上海市","上海市","浦东新区"
"B001556W6P","奉贤区洪庙小学","科教文化服务;学校;小学","141203","[]","洪运路58号","121.685795","30.926275","121.68150383377163","30.928527524403112","021-57131829","上海市","上海市","奉贤区"
"B001557LKV","泥城镇成人学校","科教文化服务;学校;成人教育","141205","[]","泥城镇新城路1号","121.82674","30.903277","121.8225233654932","30.905564512110587","021-58072521","上海市","上海市","浦东新区"
"B0HA67BHK8","上海建桥国际高中","科教文化服务;学校;中学","141202","[]","上海市浦东新区沪城环路1111号","121.887442","30.892181","121.88335183314913","30.894563113861526","021-38128012","上海市","上海市","浦东新区"
"B0H3RCHTDE","上海师范大学附属浦东临港中学","科教文化服务;学校;中学","141202","[]","芦安路295号","121.855704","30.864044","121.85156175610337","30.86640628861398","[]","上海市","上海市","浦东新区"
"B00155N81Y","百花幼儿园(宏海路)","科教文化服务;学校;幼儿园","141204","[]","泥城镇万彭桥车站367号","121.798801","30.931872","121.79451427701615","30.934093165442434","021-58248136","上海市","上海市","浦东新区"
"B0FFFTNGQ5","青峰幼儿园","科教文化服务;学校;幼儿园","141204","[]","新奉公路4534弄-19","121.64528","30.948344","121.64106258941841","30.950658187544345","[]","上海市","上海市","奉贤区"
"B0FFF9T5JZ","奉贤区四团镇远航晶鑫幼儿园","科教文化服务;学校;幼儿园","141204","[]","渔墩村渔村939","121.741712","30.937877","121.73735882506723","30.94005495748734","[]","上海市","上海市","奉贤区"
"B0FFJL40XB","上海范迪宝幼儿园","科教文化服务;学校;幼儿园","141204","[]","泥城路118号","121.82551","30.89925","121.82129054745404","30.90153756443784","021-68081190","上海市","上海市","浦东新区"
"B0FFF3UDLB","肇文学校","科教文化服务;学校;中学","141202","[]","城协路1650号","121.654269","30.911645","121.65003902341525","30.913965453592464","021-37582152","上海市","上海市","奉贤区"
"B0FFINLY3M","南汇新城老年学校","科教文化服务;学校;成人教育","141205","[]","南汇新城镇果园路305号","121.861938","30.874127","121.85780831062075","30.876492895092913","021-58284677","上海市","上海市","浦东新区"
"B0FFGBBNFO","中国联通学院上海分院(南汇园区)","科教文化服务;学校;高等院校","141201","[]","渔港路85号","121.849756","30.875456","121.84559917842132","30.877801867346477","021-61187800","上海市","上海市","浦东新区"
