"id","name","type","typeCode","bizType","address","gcj02_lng","gcj02_lat","wgs84_lng","wgs84_lat","tel","provinceName","cityName","adName"
"BV11630394","储七路储胡环路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","628路","121.729214","31.138724","121.72484793330281","31.140793393585145","[]","上海市","上海市","浦东新区"
"BV11004091","川六公路太平整路(湾镇村)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","615路","121.733290","31.156393","121.72892040608221","31.158450168681224","[]","上海市","上海市","浦东新区"
"BV11531477","向阳北路(向阳村)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","浦东18路","121.731675","31.260707","121.72729730923197","31.262715137264262","[]","上海市","上海市","浦东新区"
"BV10859155","川六公路普新路(六团)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","188路","121.727478","31.154418","121.72311168579911","31.15648050587776","[]","上海市","上海市","浦东新区"
"BV10037062","向阳北路人民塘路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","浦东18路","121.728615","31.260039","121.7242390383924","31.262049720436142","[]","上海市","上海市","浦东新区"
"BV11441184","闻居西路普新路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","浦东93路","121.736072","31.124536","121.73170410711558","31.126608501136385","[]","上海市","上海市","浦东新区"
"BV11061856","普新路储七路(储店)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","188路","121.733477","31.139297","121.72910877196584","31.14136307405004","[]","上海市","上海市","浦东新区"
"BV11491135","新泾村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾3路","121.141549","30.870803","121.1369982008075","30.872879589746187","[]","上海市","上海市","金山区"
"BV10026291","中心医院(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环;1672路外环;朱枫线;朱泾2路外环(长浜村);朱泾7路内环;朱泾7路外环","121.158602","30.893025","121.15408007452274","30.895117439099756","[]","上海市","上海市","金山区"
"BV10418400","兴豪路建贡路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.092635","30.870634","121.08805091036928","30.872675109473438","[]","上海市","上海市","金山区"
"BV11618066","胡曹路之根路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江76路","121.092378","30.929345","121.0877890139717","30.931351719738654","[]","上海市","上海市","松江区"
"BV10509319","兴豪路亭枫公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾5路;枫泾七路","121.090512","30.873950","121.085928712495","30.87598981644099","[]","上海市","上海市","金山区"
"BV10383996","朱泾中学(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村);朱泾7路内环;朱泾7路外环","121.160651","30.899905","121.1561325179245","30.901997143706456","[]","上海市","上海市","金山区"
"BV11219905","健康路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾5路","121.159371","30.890703","121.15485077691535","30.892798198460053","[]","上海市","上海市","金山区"
"BV10924630","长征村(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱枫线","121.075955","30.900582","121.0713832241461","30.902616050390854","[]","上海市","上海市","金山区"
"BV11374162","健康路豫园雅郡(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾7路内环;朱泾7路外环","121.158668","30.905642","121.1541451332222","30.907727149259813","[]","上海市","上海市","金山区"
"BV11360885","招呼站(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.159253","30.889462","121.15473265066024","30.891557709737736","[]","上海市","上海市","金山区"
"BV10383971","中心小学(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村);朱泾3路;朱泾7路内环;朱泾7路外环","121.158572","30.887656","121.15405047121709","30.889751527515408","[]","上海市","上海市","金山区"
"BV10533863","亭枫公路健康路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾3路;朱泾3路(区间);朱泾5路;金枫线;金石线(金山105路)","121.157739","30.890599","121.15321559953682","30.892691297062925","[]","上海市","上海市","金山区"
"BV11670514","临源街前进路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.161168","30.899857","121.15665054540399","30.901950122009673","[]","上海市","上海市","金山区"
"BV10510099","亭枫公路兴豪路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金枫线","121.089996","30.872925","121.08541309913421","30.874965596135162","[]","上海市","上海市","金山区"
"BV11670519","健康路中心医院(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.158581","30.892396","121.15405908685376","30.89448876951168","[]","上海市","上海市","金山区"
"BV10028246","紫金广场(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.161875","30.896940","121.15735919652414","30.899036137541724","[]","上海市","上海市","金山区"
"BV10867331","健康路临源街(北)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾7路内环;朱泾7路外环","121.158615","30.900460","121.15409246929704","30.902548100080597","[]","上海市","上海市","金山区"
"BV10985337","健康路临源街(南)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村);朱泾7路内环;朱泾7路外环","121.158628","30.898859","121.15410563049855","30.90094806405999","[]","上海市","上海市","金山区"
"BV10418402","规划二路成毛路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.084701","30.876332","121.08012168258735","30.878373198779116","[]","上海市","上海市","金山区"
"BV10894793","金山体育馆(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾2路外环(长浜村);朱泾3路","121.159218","30.885815","121.15469789121774","30.887912778534677","[]","上海市","上海市","金山区"
"BV10418393","兴坊路下坊村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.105859","30.857578","121.10127445913142","30.859627190809633","[]","上海市","上海市","金山区"
"BV10512296","亭枫公路健康街(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱枫线","121.159284","30.890577","121.15476361692068","30.892672113618286","[]","上海市","上海市","金山区"
"BV10384964","新五支路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路;松江35路区间","121.140838","30.939089","121.13628024596927","30.94112438046129","[]","上海市","上海市","松江区"
"BV10039055","税务所(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.168624","30.899861","121.16412154301892","30.90196801873656","[]","上海市","上海市","金山区"
"BV10866765","叶新公路胡家埭(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路","121.094002","30.936862","121.08941167671956","30.93886390375343","[]","上海市","上海市","松江区"
"BV10026905","朱泾汽车站(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1672路外环;南金线;朱卫专线(金山102路);朱卫线(高速)(金山101路);朱松线;朱枫线;朱泾2路外环(长浜村);朱泾5路;朱泾六路;朱石专线(金山106路);朱钱卫线(金山107路);莘金专线;莲朱专线;莲金专线;虹桥枢纽8路;金张卫支线;金枫线;金漕线;金石线(金山105路)","121.167839","30.892010","121.16333561311471","30.894120148460498","[]","上海市","上海市","金山区"
"BV11618069","胡曹路胡家埭路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江76路","121.093681","30.936840","121.08909080500801","30.938841979877093","[]","上海市","上海市","松江区"
"BV11491137","东富路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾3路","121.142964","30.861471","121.13841630301228","30.863555174838037","[]","上海市","上海市","金山区"
"BV11354120","五福广场(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金山全域旅游双层巴士(北线)","121.168743","30.892722","121.16424138897445","30.894833430958347","[]","上海市","上海市","金山区"
"BV11475271","朱平公路东方红中心路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金石线(金山105路)","121.145404","30.869592","121.14085971511052","30.87167534428469","[]","上海市","上海市","金山区"
"BV10028256","罗星中学(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环;朱泾7路内环;朱泾7路外环","121.169401","30.896050","121.16490044559586","30.898160718202114","[]","上海市","上海市","金山区"
"BV11670508","秀州街罗星路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.169696","30.902543","121.16519549658778","30.904650460356812","[]","上海市","上海市","金山区"
"BV10723156","亭枫公路成功(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","平湖K319路/新埭高铁公交专线;枫泾七路","121.080536","30.868269","121.07596144803856","30.87031780048139","[]","上海市","上海市","金山区"
"BV11536445","叶新支路-新五(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","莲浜专线","121.140838","30.939089","121.13628024596927","30.94112438046129","[]","上海市","上海市","松江区"
"BV10418388","强兴路兴新路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1675路","121.077912","30.870625","121.07334028126625","30.872674675055666","[]","上海市","上海市","金山区"
"BV11670509","罗星路临仓街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.169371","30.892587","121.1648706775165","30.894699691990496","[]","上海市","上海市","金山区"
"BV10383948","罗星路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村)","121.170035","30.902609","121.16553518118168","30.904717060091876","[]","上海市","上海市","金山区"
"BV10034693","汽车站(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路外环;朱泾7路内环;朱泾7路外环","121.169440","30.892244","121.16493984691931","30.8943570228539","[]","上海市","上海市","金山区"
"BV11475266","朱平公路农建路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金石线(金山105路)","121.146359","30.864414","121.14181680012001","30.866501890636492","[]","上海市","上海市","金山区"
"BV10588998","叶新公路文化村(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","莲浜专线","121.105699","30.937409","121.10110760448856","30.939411361461495","[]","上海市","上海市","松江区"
"BV10867332","健康路体育馆(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾7路内环;朱泾7路外环","121.158585","30.884141","121.15406379461679","30.886238605025085","[]","上海市","上海市","金山区"
"BV11482003","曹家浜村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江71路","121.145391","30.930920","121.14084147580601","30.932967328216044","[]","上海市","上海市","松江区"
"BV11481978","庙浜(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江71路","121.145521","30.930894","121.14097170079228","30.932941553173276","[]","上海市","上海市","松江区"
"BV11618075","姚家村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江76路","121.073459","30.910668","121.06888983490165","30.9126987502509","[]","上海市","上海市","松江区"
"BV11618074","四庄浜(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江76路","121.092201","30.932956","121.08761178909175","30.93496062987137","[]","上海市","上海市","松江区"
"BV11670518","秀州街南圩路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.163338","30.902535","121.15882464211006","30.904630559475205","[]","上海市","上海市","金山区"
"BV10418386","建安路兴坊路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.102219","30.862541","121.09763358876333","30.864586425543038","[]","上海市","上海市","金山区"
"BV10383980","红菱苑(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村)","121.163828","30.902609","121.1593156178223","30.904705426411816","[]","上海市","上海市","金山区"
"BV11625420","金龙新街体育场(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾3路(区间)","121.159375","30.885807","121.15485519982789","30.887905069386036","[]","上海市","上海市","金山区"
"BV11552757","金龙新街中心小学(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾3路(区间)","121.158572","30.887648","121.1540504718954","30.889743532193418","[]","上海市","上海市","金山区"
"BV10418384","兴豪路建定路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.097543","30.863351","121.09295791600755","30.865395633571808","[]","上海市","上海市","金山区"
"BV11670517","健康南路中心小学(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.158589","30.887630","121.1540675066173","30.889725573582094","[]","上海市","上海市","金山区"
"BV11460323","塘园路金龙街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.161966","30.886081","121.15745129771234","30.888183664921527","[]","上海市","上海市","金山区"
"BV11491133","招呼站(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾3路","121.142378","30.865434","121.13782900356935","30.86751497450151","[]","上海市","上海市","金山区"
"BV10418390","兴豪路亭枫公路(南侧)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.091354","30.872526","121.0867703755958","30.874566368692733","[]","上海市","上海市","金山区"
"BV11560715","五一(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","枫泾七路","121.084323","30.870621","121.07974450227046","30.872665749362163","[]","上海市","上海市","金山区"
"BV11618067","油车浜(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江76路","121.073025","30.915048","121.06845609762001","30.917076654054934","[]","上海市","上海市","松江区"
"BV10571905","亭枫公路五一(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","枫泾七路;金枫线","121.084015","30.870599","121.0794367807343","30.872643956544675","[]","上海市","上海市","金山区"
"BV10383954","塘园路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村);朱泾3路;朱泾3路(区间);朱泾7路内环;朱泾7路外环","121.162590","30.885719","121.15807657174624","30.887823030131194","[]","上海市","上海市","金山区"
"BV10028772","金山中学(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环;朱泾7路内环;朱泾7路外环","121.161984","30.883885","121.15746951956237","30.885988980857782","[]","上海市","上海市","金山区"
"BV10385834","叶新支路叶新公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路;松江71路","121.115725","30.938268","121.11113796457907","30.940275090317616","[]","上海市","上海市","松江区"
"BV11463380","文工路文兵路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江76路","121.103832","30.939896","121.09924009544181","30.941896367976295","[]","上海市","上海市","松江区"
"BV10418358","兴坊路下坊渡(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.119861","30.858572","121.11528392638132","30.860629106716686","[]","上海市","上海市","金山区"
"BV11567638","叶新支路(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","莲浜专线","121.115768","30.938407","121.11118098166234","30.9404140390013","[]","上海市","上海市","松江区"
"BV10026380","塘园路亭枫公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.161927","30.888277","121.15741203406964","30.890378309042326","[]","上海市","上海市","金山区"
"BV11670512","金龙新街健康南路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环;1672路外环","121.159214","30.885816","121.15469388329139","30.887913770662436","[]","上海市","上海市","金山区"
"BV11258773","万枫公路长征村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱枫线","121.070894","30.899883","121.06632965230453","30.90192308855469","[]","上海市","上海市","金山区"
"BV11670513","健康南路金龙新街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环;1672路外环","121.158591","30.883928","121.15406982439075","30.886025740282243","[]","上海市","上海市","金山区"
"BV10383995","人民路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村)","121.166649","30.902609","121.16214230396679","30.904710694774323","[]","上海市","上海市","金山区"
"BV10027798","电影院(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.166684","30.896944","121.16217785445833","30.89904908796985","[]","上海市","上海市","金山区"
"BV10036963","文化中心(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环;朱泾7路内环;朱泾7路外环","121.166897","30.899449","121.16239107365244","30.901553016701858","[]","上海市","上海市","金山区"
"BV11670516","秀州街人民路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.167304","30.902543","121.1627986364086","30.904645962170427","[]","上海市","上海市","金山区"
"BV10418401","润兴路兰兴路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.079544","30.872023","121.0749702330098","30.874070433931955","[]","上海市","上海市","金山区"
"BV11462363","九星(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江71路","121.122834","30.942795","121.11825245199132","30.9448054673449","[]","上海市","上海市","松江区"
"BV10866766","叶新公路泾文公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路","121.101558","30.937248","121.09696619393799","30.939249502823383","[]","上海市","上海市","松江区"
"BV11618070","陆家浜(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江76路","121.070304","30.914918","121.06573931542368","30.916949967138425","[]","上海市","上海市","松江区"
"BV11670515","金龙新街塘园路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.162674","30.885720","121.1581607393055","30.887824185072308","[]","上海市","上海市","金山区"
"BV10646175","新五(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江71路;莲浜专线","121.138728","30.939457","121.13416691326469","30.941489029504915","[]","上海市","上海市","松江区"
"BV10382316","五厍(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江70路","121.138798","30.939444","121.13423702183887","30.941476139385514","[]","上海市","上海市","松江区"
"BV11670500","金南街健康南路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环;1672路内环;1672路外环","121.160095","30.879981","121.15557710938354","30.88208378477091","[]","上海市","上海市","金山区"
"BV10039052","众安街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村);朱泾3路","121.169466","30.889909","121.16496609732842","30.892023439090842","[]","上海市","上海市","金山区"
"BV10647528","叶新支路叶新公路(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","莲浜专线","121.115729","30.938277","121.11114196650094","30.940284087869095","[]","上海市","上海市","松江区"
"BV10385014","田黄村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路;松江35路区间;松江71路","121.148666","30.937696","121.14412162980722","30.93974469676332","[]","上海市","上海市","松江区"
"BV10384022","罗星南路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村);朱泾3路;朱泾3路(区间)","121.168789","30.885998","121.16428805128612","30.88811345211307","[]","上海市","上海市","金山区"
"BV10381033","成功(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金枫线","121.079436","30.867365","121.07486275328084","30.869415225781534","[]","上海市","上海市","金山区"
"BV10532439","叶新支路西厍公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路;松江70路;松江71路","121.134036","30.940352","121.12946797517463","30.942376942368345","[]","上海市","上海市","松江区"
"BV10867330","东风南路亭枫公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾7路内环;朱泾7路外环","121.166081","30.890712","121.1615741624512","30.89281961133598","[]","上海市","上海市","金山区"
"BV11438057","新街停车场(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路区间;松江70路","121.140521","30.942179","121.13596247843265","30.94421207207616","[]","上海市","上海市","松江区"
"BV10382305","西兴公路叶新支路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江70路","121.128616","30.941845","121.124040828448","30.943862259941557","[]","上海市","上海市","松江区"
"BV11463379","文工路后港路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江76路","121.103555","30.945100","121.09896262068786","30.947097219712013","[]","上海市","上海市","松江区"
"BV10866762","叶新支路花卉公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路","121.122971","30.942764","121.11838958862229","30.944774620303434","[]","上海市","上海市","松江区"
"BV10510406","叶新公路五小村(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","莲浜专线","121.101424","30.937244","121.09683219477445","30.939245486555237","[]","上海市","上海市","松江区"
"BV11491146","大茫中心路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾3路","121.142287","30.858338","121.13773845803951","30.86042293163427","[]","上海市","上海市","金山区"
"BV10866763","新绿街旺兴路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路","121.077587","30.932040","121.07301044444924","30.934053919265438","[]","上海市","上海市","松江区"
"BV11618059","新浜村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江75路环线;松江76路","121.067622","30.919562","121.06306143153586","30.921594731198937","[]","上海市","上海市","松江区"
"BV11464643","万安街浦源路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路外环","121.172214","30.896957","121.16771909947258","30.899072487094656","[]","上海市","上海市","金山区"
"BV10603676","兴坊路(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.106957","30.855959","121.1023728593608","30.85800950469281","[]","上海市","上海市","金山区"
"BV10385123","叶新支路田叶路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路;松江35路区间","121.145117","30.938351","121.14056637461937","30.940393487668405","[]","上海市","上海市","松江区"
"BV10039054","钟楼(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.172447","30.899860","121.16795232899639","30.901974221881215","[]","上海市","上海市","金山区"
"BV11641215","强兴路兴新公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1673路","121.077799","30.870326","121.0732274454314","30.87237595191661","[]","上海市","上海市","金山区"
"BV11258769","万枫公路新兴公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱枫线","121.066719","30.899336","121.06216175296957","30.90138189360033","[]","上海市","上海市","金山区"
"BV10888187","兴新路亭枫公路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1674路","121.079766","30.868355","121.0751922938466","30.870404376083023","[]","上海市","上海市","金山区"
"BV11611103","长安村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱枫线","121.062157","30.898668","121.05760849986622","30.900721125425374","[]","上海市","上海市","金山区"
"BV11429898","罗星南路众安街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环;1672路内环;朱泾3路;朱泾3路(区间)","121.169371","30.890252","121.1648708750295","30.892366059452993","[]","上海市","上海市","金山区"
"BV10867333","东风南路金龙新街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱卫线(高速)(金山101路);朱泾7路内环;朱泾7路外环","121.166298","30.886515","121.16179195633538","30.888625472843145","[]","上海市","上海市","金山区"
"BV11542184","运管署(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村)","121.173655","30.892778","121.16916338972182","30.894898653480478","[]","上海市","上海市","金山区"
"BV10383933","秀州街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村)","121.174319","30.900985","121.16982804880263","30.903102088093366","[]","上海市","上海市","金山区"
"BV10028251","万安街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村)","121.174323","30.897947","121.1698323137014","30.900065879979955","[]","上海市","上海市","金山区"
"BV11542185","沈浦泾路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路外环;朱泾2路外环(长浜村)","121.174327","30.895239","121.16983655068591","30.89735947646576","[]","上海市","上海市","金山区"
"BV11486273","新工南路新颖路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路","121.080490","30.934692","121.07590983097721","30.936701846374206","[]","上海市","上海市","松江区"
"BV11618054","林家埭(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江75路环线;松江76路","121.067613","30.924540","121.06305202325309","30.926569802383444","[]","上海市","上海市","松江区"
"BV11470390","罗星南路众益街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.169484","30.884301","121.16498460823489","30.886418751584337","[]","上海市","上海市","金山区"
"BV11258772","万枫公路长安村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱枫线","121.062357","30.898767","121.05780808940452","30.90081974926596","[]","上海市","上海市","金山区"
"BV11480519","叶新支路九星(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","莲浜专线","121.123069","30.942743","121.11848768672316","30.944753729421816","[]","上海市","上海市","松江区"
"BV10510436","叶新公路胡家埭(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","莲浜专线","121.093915","30.936858","121.08932471079477","30.9388599227695","[]","上海市","上海市","松江区"
"BV10382325","南泖村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江70路","121.130195","30.948546","121.12562119424582","30.950561177398537","[]","上海市","上海市","松江区"
"BV10499223","招呼站(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱泾3路","121.149054","30.857834","121.1445171125171","30.859930151676707","[]","上海市","上海市","金山区"
"BV10851534","中厍路欣运路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","松江35路区间","121.141528","30.945881","121.13697077356903","30.947913403307496","[]","上海市","上海市","松江区"
"BV11670511","金龙新街罗星南路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1672路内环","121.168885","30.886007","121.16438424567792","30.888122627484773","[]","上海市","上海市","金山区"
"BV11670499","罗星南路金南街(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","1671路内环;1671路外环","121.169401","30.881793","121.16490165144704","30.883912059050182","[]","上海市","上海市","金山区"
"BV10655926","松金公路卫通村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","塘卫线;朱石专线(金山106路);虹桥枢纽7路;金石线(金山105路)","121.307326","30.765898","121.30286846030299","30.768123145891888","[]","上海市","上海市","金山区"
"BV11025988","金石南路金梅路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱钱卫线(金山107路);金山卫二路","121.271055","30.738555","121.26665842161499","30.74084260662366","[]","上海市","上海市","金山区"
"BV10026783","龙轩路西静路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金山4路","121.315534","30.742556","121.31106075188713","30.744778583679903","[]","上海市","上海市","金山区"
"BV10385234","龙海路茸卫公路(招呼站)(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金山卫一路","121.300512","30.733142","121.29607100954317","30.735395742208897","[]","上海市","上海市","金山区"
"BV10509310","西静路南阳湾路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金山8路(金山008路)","121.311691","30.738199","121.30722650683032","30.740430870583744","[]","上海市","上海市","金山区"
"BV10035846","学府路龙轩路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","塘卫线;朱石专线(金山106路);虹桥枢纽7路;金山4路;金石线(金山105路)","121.316574","30.744116","121.31209832183755","30.746335844479542","[]","上海市","上海市","金山区"
"BV11559777","玮十河桥(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱钱卫线(金山107路)","121.264366","30.748568","121.25997444094388","30.75085492333117","[]","上海市","上海市","金山区"
"BV10933991","龙航路海帆路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","金山8路(金山008路)","121.318277","30.751424","121.31379692031318","30.753636856533905","[]","上海市","上海市","金山区"
"BV11317554","金石南路新联村(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱钱卫线(金山107路);金山卫二路","121.273420","30.733958","121.26902130749721","30.736245996619786","[]","上海市","上海市","金山区"
"BV10034676","金山大道卫六路(公交站)","交通设施服务;公交车站;公交车站相关","150700","[]","朱钱卫线(金山107路);枫戚快线","121.298911","30.728542","121.29447349295992","30.73080065931167","[]","上海市","上海市","金山区"
