,latlng
1464,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1465,"徐汇区永福第六小区('121.437618', '31.206343')"
1466,"徐汇区淮海中路1280号('121.451332', '31.213895')"
1467,"徐汇区安福路229弄('121.442838', '31.213400')"
1468,"徐汇区华龙公寓(徐汇)('121.446335', '31.203422')"
1469,"徐汇区淮海中路1412弄('121.448105', '31.211267')"
1470,"徐汇区上海新邨('121.446683', '31.208406')"
1471,"徐汇区永嘉路621号('121.448367', '31.204340')"
1472,"徐汇区永福路147弄('121.444604', '31.209803')"
1473,"徐汇区茂龄别墅(公房)('121.447303', '31.200640')"
1474,"徐汇区茂龄别墅(公房)('121.447303', '31.200640')"
1475,"徐汇区高安公寓('121.447977', '31.199408')"
1476,"徐汇区长乐路611弄('121.451158', '31.216971')"
1477,"徐汇区乌鲁木齐南路甲1号('121.448022', '31.208517')"
1478,"徐汇区安福路191弄('121.444122', '31.213967')"
1479,"徐汇区复兴西路34号('121.446157', '31.211118')"
1480,"徐汇区武康路106弄('121.440327', '31.211435')"
1481,"徐汇区永福路57号('121.444158', '31.211042')"
1482,"徐汇区懿园('121.450321', '31.203924')"
1483,"徐汇区康平路95号('121.442535', '31.203161')"
1484,"徐汇区乌鲁木齐南路75弄('121.448733', '31.205737')"
1485,"徐汇区高安路9弄('121.445478', '31.206315')"
1486,"徐汇区东方巴黎('121.458761', '31.214220')"
1487,"徐汇区永嘉新村('121.450269', '31.206054')"
1488,"徐汇区华强公寓('121.445839', '31.203263')"
1489,"徐汇区伯乐大院('121.442781', '31.210120')"
1490,"徐汇区华亭路17号('121.450005', '31.215947')"
1491,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1492,"徐汇区华业大厦('121.455597', '31.199687')"
1493,"徐汇区金兰花苑('121.457399', '31.201506')"
1494,"徐汇区零陵公寓('121.464092', '31.194815')"
1495,"徐汇区日晖六村('121.461862', '31.193517')"
1496,"徐汇区茶陵路345弄('121.463743', '31.197236')"
1497,"徐汇区零陵路289弄('121.458409', '31.192879')"
1498,"徐汇区日晖六村('121.461862', '31.193517')"
1499,"徐汇区瑞金南苑('121.467263', '31.199761')"
1500,"徐汇区茶陵路335号('121.464369', '31.197180')"
1501,"徐汇区金巢铂瑞阁('121.465191', '31.200557')"
1502,"徐汇区汇峰鼎园('121.466970', '31.201902')"
1503,"徐汇区西木小区('121.458633', '31.194348')"
1504,"徐汇区上影新村('121.462250', '31.201500')"
1505,"徐汇区江南新村(徐汇)('121.436525', '31.188523')"
1506,"徐汇区零陵公寓('121.464092', '31.194815')"
1507,"徐汇区嘉瑞花苑('121.462864', '31.201521')"
1508,"徐汇区汇峰鼎园('121.466970', '31.201902')"
1509,"徐汇区茶陵路159弄('121.467627', '31.197274')"
1510,"徐汇区平华大厦('121.456794', '31.201264')"
1511,"徐汇区爱和大厦('121.446739', '31.188284')"
1512,"徐汇区尊园('121.439800', '31.191319')"
1513,"徐汇区番禺小区('121.428337', '31.198596')"
1514,"徐汇区东方曼哈顿('121.433134', '31.191470')"
1515,"徐汇区嘉汇广场('121.443078', '31.187445')"
1516,"徐汇区康强坊('121.424621', '31.154292')"
1517,"徐汇区中海馨园('121.428732', '31.162047')"
1518,"徐汇区南天大楼('121.442592', '31.190613')"
1519,"徐汇区东方曼哈顿(尚东区)('121.433134', '31.191470')"
1520,"徐汇区汇峰鼎园('121.466970', '31.201902')"
1521,"徐汇区日晖二村('121.465914', '31.193784')"
1522,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1523,"徐汇区永嘉新村('121.450269', '31.206054')"
1524,"徐汇区衡山路58弄('121.445689', '31.204644')"
1525,"徐汇区泰安路27弄('121.437755', '31.205551')"
1526,"徐汇区长乐路339弄('121.455921', '31.219072')"
1527,"徐汇区桃源村('121.456083', '31.211739')"
1528,"徐汇区东方巴黎('121.458761', '31.214220')"
1529,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1530,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1531,"徐汇区新乐路56弄('121.456229', '31.218309')"
1532,"徐汇区五原小区('121.448386', '31.213849')"
1533,"徐汇区衡山路58弄('121.445689', '31.204644')"
1534,"徐汇区建国西路695弄('121.443947', '31.199920')"
1535,"徐汇区复兴西路49弄('121.445304', '31.210488')"
1536,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1537,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1538,"徐汇区岳阳路170弄('121.451677', '31.205216')"
1539,"徐汇区泓园('121.450524', '31.202101')"
1540,"徐汇区景福苑('121.448632', '31.199977')"
1541,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1542,"徐汇区宛平路297弄('121.444354', '31.198696')"
1543,"徐汇区欧江大厦('121.446100', '31.198943')"
1544,"徐汇区西湖公寓('121.445468', '31.202763')"
1545,"徐汇区宛平路189弄('121.443576', '31.199697')"
1546,"徐汇区东方巴黎('121.458761', '31.214220')"
1547,"徐汇区安福路225号('121.442901', '31.213745')"
1548,"徐汇区上音小区('121.454005', '31.211996')"
1549,"徐汇区东方巴黎('121.458761', '31.214220')"
1550,"徐汇区集雅公寓('121.445017', '31.202290')"
1551,"徐汇区常熟小区('121.448189', '31.214848')"
1552,"徐汇区华泾绿苑('121.458068', '31.113826')"
1553,"徐汇区紫阳花苑('121.453359', '31.113606')"
1554,"徐汇区馨宁公寓('121.447563', '31.128045')"
1555,"徐汇区沙家浜小区('121.462279', '31.116488')"
1556,"徐汇区东湾小区('121.458900', '31.122795')"
1557,"徐汇区名人花苑('121.456194', '31.115091')"
1558,"徐汇区沙家浜小区('121.462279', '31.116488')"
1559,"徐汇区紫阳花苑('121.453359', '31.113606')"
1560,"徐汇区华欣家园('121.461001', '31.119602')"
1561,"徐汇区东湾度假村('121.456643', '31.127566')"
1562,"徐汇区徐汇华园('121.452680', '31.129579')"
1563,"徐汇区紫阳花苑('121.453359', '31.113606')"
1564,"徐汇区光华绿苑('121.452880', '31.111224')"
1565,"徐汇区华欣家园('121.461001', '31.119602')"
1566,"徐汇区中海瀛台('121.453031', '31.141043')"
1567,"徐汇区紫阳花苑('121.453359', '31.113606')"
1568,"徐汇区印象欧洲(公寓)('121.458605', '31.117452')"
1569,"徐汇区东湾小区('121.458900', '31.122795')"
1570,"徐汇区中海瀛台('121.453031', '31.141043')"
1571,"徐汇区馨宁公寓('121.447563', '31.128045')"
1572,"徐汇区紫阳花苑('121.453359', '31.113606')"
1573,"徐汇区盛华景苑('121.456316', '31.108266')"
1574,"徐汇区东湾小区('121.458900', '31.122795')"
1575,"徐汇区华泾绿苑('121.458068', '31.113826')"
1576,"徐汇区光华绿苑('121.452880', '31.111224')"
1577,"徐汇区龙南七村('121.453122', '31.158329')"
1578,"徐汇区三江小区('121.440000', '31.164716')"
1579,"徐汇区煤科公寓('121.445339', '31.180477')"
1580,"徐汇区龙漕路200弄('121.442218', '31.167644')"
1581,"徐汇区上缝小区('121.445945', '31.172338')"
1582,"徐汇区岳阳路77弄('121.453916', '31.207645')"
1583,"徐汇区新家坡美树馆('121.461218', '31.205185')"
1584,"徐汇区梧桐花园('121.459935', '31.205276')"
1585,"徐汇区福禄邨('121.455018', '31.204749')"
1586,"徐汇区慎成里('121.458890', '31.208511')"
1587,"徐汇区新家坡美树馆('121.461218', '31.205185')"
1588,"徐汇区梧桐花园('121.459935', '31.205276')"
1589,"徐汇区太原邸('121.456942', '31.203351')"
1590,"徐汇区岳阳路77弄('121.453916', '31.207645')"
1591,"徐汇区陕西南路618号('121.461966', '31.205712')"
1592,"徐汇区永康路38弄('121.458169', '31.211345')"
1593,"徐汇区嘉善路232弄('121.459846', '31.208166')"
1594,"徐汇区陕西南路550弄('121.460894', '31.207365')"
1595,"徐汇区岳阳大楼('121.453057', '31.203696')"
1596,"徐汇区嘉善路232弄('121.459846', '31.208166')"
1597,"徐汇区岳阳公寓('113.110713', '29.363670')"
1598,"徐汇区金环大厦('121.458435', '31.204522')"
1599,"徐汇区金环大厦('121.458435', '31.204522')"
1600,"徐汇区年平花苑('121.459494', '31.207628')"
1601,"徐汇区建国西路212号('121.461466', '31.206596')"
1602,"徐汇区建西小区('121.456283', '31.205413')"
1603,"徐汇区岳阳路77弄('121.453916', '31.207645')"
1604,"徐汇区永嘉公寓('121.460314', '31.210036')"
1605,"徐汇区岳阳路77弄('121.453916', '31.207645')"
1606,"徐汇区达汇花园(公寓)('121.455318', '31.206290')"
1607,"徐汇区嘉善路232弄('121.459846', '31.208166')"
1608,"徐汇区建西小区('121.456283', '31.205413')"
1609,"徐汇区伊泰利大厦('121.455207', '31.201824')"
1610,"徐汇区新家坡美树馆('121.461218', '31.205185')"
1611,"徐汇区嘉御庭('121.460615', '31.206495')"
1612,"徐汇区岳阳大楼('121.453057', '31.203696')"
1613,"徐汇区伊丽莎白公寓('121.453028', '31.211111')"
1614,"徐汇区金谷园('121.437093', '31.176243')"
1615,"徐汇区佳信徐汇公寓('121.438057', '31.173081')"
1616,"徐汇区铭源大楼('121.436197', '31.174976')"
1617,"徐汇区龙山新村('121.445813', '31.184286')"
1618,"徐汇区龙吴路9弄('121.444277', '31.173523')"
1619,"徐汇区金谷园('121.437093', '31.176243')"
1620,"徐汇区北海大厦('109.104942', '21.462967')"
1621,"徐汇区华富小区('121.441986', '31.175079')"
1622,"徐汇区华富小区('121.441986', '31.175079')"
1623,"徐汇区天钥新村('121.446669', '31.187480')"
1624,"徐汇区金谷园('121.437093', '31.176243')"
1625,"徐汇区兆嘉园('121.439927', '31.171681')"
1626,"徐汇区金谷园('121.437093', '31.176243')"
1627,"徐汇区天钥新村('121.446669', '31.187480')"
1628,"徐汇区佳信徐汇公寓('121.438057', '31.173081')"
1629,"徐汇区岳阳路79弄('121.452959', '31.207064')"
1630,"徐汇区漕溪二村('121.437241', '31.171730')"
1631,"徐汇区凯翔小区('121.438942', '31.169905')"
1632,"徐汇区金谷园('121.437093', '31.176243')"
1633,"徐汇区龙山新村('121.445813', '31.184286')"
1634,"徐汇区漕溪一村('121.439492', '31.172424')"
1635,"徐汇区北海大厦('109.104942', '21.462967')"
1636,"徐汇区龙山新村('121.445813', '31.184286')"
1637,"徐汇区金海大厦('121.436859', '31.169231')"
1638,"徐汇区天钥新村('121.446669', '31.187480')"
1639,"徐汇区漕溪四村('121.439800', '31.171446')"
1640,"徐汇区龙山新村('121.445813', '31.184286')"
1641,"徐汇区龙山新村('121.445813', '31.184286')"
1642,"徐汇区解龙小区('121.454158', '31.184029')"
1643,"徐汇区宛龙小区('121.451449', '31.183035')"
1644,"徐汇区金龙花苑茶花园('121.456571', '31.168857')"
1645,"徐汇区三江小区('121.440000', '31.164716')"
1646,"徐汇区龙南五村('121.454027', '31.155210')"
1647,"徐汇区煤科公寓('121.445339', '31.180477')"
1648,"徐汇区海波花苑('121.449751', '31.169498')"
1649,"徐汇区金龙花苑牡丹园('121.455495', '31.167473')"
1650,"徐汇区宛南一村('121.450615', '31.184111')"
1651,"徐汇区狮城花苑('121.446977', '31.165575')"
1652,"徐汇区华龙新苑小区('121.434990', '31.185858')"
1653,"徐汇区龙南六村('121.452260', '31.155973')"
1654,"徐汇区宛南一村('121.450615', '31.184111')"
1655,"徐汇区西雅图嘉萱苑('121.436322', '31.165408')"
1656,"徐汇区云锦东方锦园('121.456209', '31.165739')"
1657,"徐汇区中信君廷('121.453119', '31.180406')"
1658,"徐汇区徐汇公园道别墅（商住）('121.435054', '31.163874')"
1659,"徐汇区金龙花苑玫瑰园('121.455889', '31.168571')"
1660,"徐汇区金龙花苑牡丹园('121.455495', '31.167473')"
1661,"徐汇区徐汇公园道壹号二期臻庭('121.435827', '31.159942')"
1662,"徐汇区金龙花苑牡丹园('121.455495', '31.167473')"
1663,"徐汇区海波花苑('121.449751', '31.169498')"
1664,"徐汇区金龙花苑玫瑰园('121.455889', '31.168571')"
1665,"徐汇区三江小区('121.440000', '31.164716')"
1666,"徐汇区云锦东方锦园('121.456209', '31.165739')"
1667,"徐汇区汇龙花苑(徐汇)('121.436525', '31.188523')"
1668,"徐汇区龙南三四村('121.456832', '31.155777')"
1669,"徐汇区徐汇馨苑('121.444042', '31.165264')"
1670,"徐汇区金龙花苑牡丹园('121.455495', '31.167473')"
1671,"徐汇区龙南六村('121.452260', '31.155973')"
1672,"徐汇区煤科公寓('121.445339', '31.180477')"
1673,"徐汇区中煌大厦('121.445848', '31.180843')"
1674,"徐汇区东安五村('121.451583', '31.184260')"
1675,"徐汇区周家湾小区('121.450591', '31.171318')"
1676,"徐汇区宛南六村('121.446693', '31.179738')"
1677,"徐汇区徐汇公园道壹号二期臻庭('121.435827', '31.159942')"
1678,"徐汇区龙南三四村('121.456832', '31.155777')"
1679,"徐汇区周家湾小区('121.450591', '31.171318')"
1680,"徐汇区煤科公寓('121.445339', '31.180477')"
1681,"徐汇区乾骏园('121.439735', '31.166295')"
1682,"徐汇区金龙花苑牡丹园('121.455495', '31.167473')"
1683,"徐汇区临江豪园('121.453031', '31.183360')"
1684,"徐汇区龙南七村('121.453122', '31.158329')"
1685,"徐汇区丰三小区('121.454402', '31.166921')"
1686,"徐汇区徐汇苑('121.444113', '31.177831')"
1687,"徐汇区中煌大厦('121.445848', '31.180843')"
1688,"徐汇区周家湾小区('121.450591', '31.171318')"
1689,"徐汇区云锦东方锦园('121.456209', '31.165739')"
1690,"徐汇区宛南五村('121.448348', '31.180741')"
1691,"徐汇区宾阳路居民区('121.439322', '31.164370')"
1692,"徐汇区强生花苑('121.444793', '31.176054')"
1693,"徐汇区徐汇苑('121.444113', '31.177831')"
1694,"徐汇区宛龙小区('121.451449', '31.183035')"
1695,"徐汇区海波花苑('121.449751', '31.169498')"
1696,"徐汇区梦蝶苑('121.437236', '31.164490')"
1697,"徐汇区龙南三四村('121.456832', '31.155777')"
1698,"徐汇区宛南一村('121.450615', '31.184111')"
1699,"徐汇区海波花苑('121.449751', '31.169498')"
1700,"徐汇区宛南四村('121.450826', '31.182544')"
1701,"徐汇区盛大花园('121.454411', '31.177849')"
1702,"徐汇区宛南二村('121.449294', '31.183098')"
1703,"徐汇区中煌大厦('121.445848', '31.180843')"
1704,"徐汇区金龙花苑牡丹园('121.455495', '31.167473')"
1705,"徐汇区徐汇公园道壹号二期臻庭('121.435827', '31.159942')"
1706,"徐汇区徐汇苑('121.444113', '31.177831')"
1707,"徐汇区诸家宅小区('121.442523', '31.171002')"
1708,"徐汇区中煌大厦('121.445848', '31.180843')"
1709,"徐汇区三江小区('121.440000', '31.164716')"
1710,"徐汇区盛大花园('121.454411', '31.177849')"
1711,"徐汇区五原小区('121.448386', '31.213849')"
1712,"徐汇区兴国路89弄('121.436452', '31.209332')"
1713,"徐汇区汇贤居('121.445765', '31.215079')"
1714,"徐汇区建国西路695弄('121.443947', '31.199920')"
1715,"徐汇区公安大楼(徐汇)('121.444794', '31.199551')"
1716,"徐汇区岳阳路170弄('121.451677', '31.205216')"
1717,"徐汇区永嘉大楼('121.449284', '31.204573')"
1718,"徐汇区泓园('121.450524', '31.202101')"
1719,"徐汇区联业大厦('121.450643', '31.200076')"
1720,"徐汇区景福苑('121.448632', '31.199977')"
1721,"徐汇区安福路221号('121.444411', '31.214026')"
1722,"徐汇区宛平路297弄('121.444354', '31.198696')"
1723,"徐汇区西湖公寓('121.445468', '31.202763')"
1724,"徐汇区百安小区('121.446776', '31.199433')"
1725,"徐汇区东方巴黎('121.458761', '31.214220')"
1726,"徐汇区上音小区('121.454005', '31.211996')"
1727,"徐汇区东方巴黎('121.458761', '31.214220')"
1728,"徐汇区集雅公寓('121.445017', '31.202290')"
1729,"徐汇区金环大厦('121.458435', '31.204522')"
1730,"徐汇区金谷园('121.437093', '31.176243')"
1731,"徐汇区天钥新村('121.446669', '31.187480')"
1732,"徐汇区日晖六村('121.461862', '31.193517')"
1733,"徐汇区清枫大楼('121.456354', '31.198930')"
1734,"徐汇区江南新村(徐汇)('121.436525', '31.188523')"
1735,"徐汇区日晖新城('121.465799', '31.195733')"
1736,"徐汇区远雄徐汇园('121.464022', '31.198085')"
1737,"徐汇区瑞金南苑('121.467263', '31.199761')"
1738,"徐汇区江南新村(徐汇)('121.436525', '31.188523')"
1739,"徐汇区中科新苑('121.458323', '31.200822')"
1740,"徐汇区枫林新村('121.459560', '31.191507')"
1741,"徐汇区嘉御庭('121.460615', '31.206495')"
1742,"徐汇区建国西路330号('121.457395', '31.204951')"
1743,"徐汇区建国西路233弄('121.460670', '31.205684')"
1744,"徐汇区永康路141弄('121.456343', '31.210047')"
1745,"徐汇区建国西路358弄('121.456280', '31.204789')"
1746,"徐汇区新家坡美树馆('121.461218', '31.205185')"
1747,"徐汇区鼎新大楼(公寓)('121.460514', '31.203184')"
1748,"徐汇区襄阳南路578号('121.458260', '31.203279')"
1749,"徐汇区新家坡美树馆('121.461218', '31.205185')"
1750,"徐汇区嘉善路140弄('121.458917', '31.210203')"
1751,"徐汇区襄阳南路277弄('121.458056', '31.210068')"
1752,"徐汇区梧桐花园('121.459935', '31.205276')"
1753,"徐汇区太原路181弄('121.455558', '31.205419')"
1754,"徐汇区岳阳大楼('121.453057', '31.203696')"
1755,"徐汇区岳阳路77弄('121.453916', '31.207645')"
1756,"徐汇区新家坡美树馆('121.461218', '31.205185')"
1757,"徐汇区梧桐花园('121.459935', '31.205276')"
1758,"徐汇区福禄邨('121.455018', '31.204749')"
1759,"徐汇区慎成里('121.458890', '31.208511')"
1760,"徐汇区新家坡美树馆('121.461218', '31.205185')"
1761,"徐汇区梧桐花园('121.459935', '31.205276')"
1762,"徐汇区岳阳大楼('121.453057', '31.203696')"
1763,"徐汇区伊丽莎白公寓('121.453028', '31.211111')"
1764,"徐汇区金谷园('121.437093', '31.176243')"
1765,"徐汇区佳信徐汇公寓('121.438057', '31.173081')"
1766,"徐汇区铭源大楼('121.436197', '31.174976')"
1767,"徐汇区龙山新村('121.445813', '31.184286')"
1768,"徐汇区龙吴路9弄('121.444277', '31.173523')"
1769,"徐汇区金谷园('121.437093', '31.176243')"
1770,"徐汇区北海大厦('109.104942', '21.462967')"
1771,"徐汇区华富小区('121.441986', '31.175079')"
1772,"徐汇区华富小区('121.441986', '31.175079')"
1773,"徐汇区天钥新村('121.446669', '31.187480')"
1774,"徐汇区金谷园('121.437093', '31.176243')"
1775,"徐汇区兆嘉园('121.439927', '31.171681')"
1776,"徐汇区金谷园('121.437093', '31.176243')"
1777,"徐汇区天钥新村('121.446669', '31.187480')"
1778,"徐汇区岳阳路79弄('121.452959', '31.207064')"
1779,"徐汇区徐汇新城(公寓)('121.451996', '31.132451')"
1780,"徐汇区长桥四村('121.437979', '31.134934')"
1781,"徐汇区长桥五村('121.439057', '31.138139')"
1782,"徐汇区园南新村('121.446300', '31.180216')"
1783,"徐汇区罗秀新村('121.447867', '31.132118')"
1784,"徐汇区园南新村('121.446300', '31.180216')"
1785,"徐汇区百龙小区('121.449900', '31.144920')"
1786,"徐汇区华沁家园('121.450673', '31.136856')"
1787,"徐汇区鑫隆花园('121.443058', '31.138761')"
1788,"徐汇区园南新村('121.446300', '31.180216')"
1789,"徐汇区长桥五村('121.439057', '31.138139')"
1790,"徐汇区长桥二村('121.442302', '31.137378')"
1791,"徐汇区长桥二村('121.442302', '31.137378')"
1792,"徐汇区徐汇新城(公寓)('121.451996', '31.132451')"
1793,"徐汇区长桥三村('121.441774', '31.134567')"
1794,"徐汇区罗秀二村('121.447867', '31.132118')"
1795,"徐汇区长桥四村('121.437979', '31.134934')"
1796,"徐汇区长桥二村('121.442302', '31.137378')"
1797,"徐汇区徐汇新城(公寓)('121.451996', '31.132451')"
1798,"徐汇区长桥一村('121.437675', '31.136695')"
1799,"徐汇区长桥一村('121.437675', '31.136695')"
1800,"徐汇区长桥一村('121.437675', '31.136695')"
1801,"徐汇区长桥四村('121.437979', '31.134934')"
1802,"徐汇区徐汇新城(公寓)('121.451996', '31.132451')"
1803,"徐汇区书香逸居('121.433914', '31.135497')"
1804,"徐汇区长桥三村('121.441774', '31.134567')"
1805,"徐汇区罗秀新村('121.447867', '31.132118')"
1806,"徐汇区徐汇新城(公寓)('121.451996', '31.132451')"
1807,"徐汇区长桥五村('121.439057', '31.138139')"
1808,"徐汇区金塘小区('121.424595', '31.147957')"
1809,"徐汇区梅陇三村('121.417580', '31.135740')"
1810,"徐汇区梅陇五村('121.422401', '31.134981')"
1811,"徐汇区梅陇六村('121.420073', '31.138617')"
1812,"徐汇区梅陇十一村('121.427352', '31.132682')"
1813,"徐汇区梅陇十一村('121.427352', '31.132682')"
1814,"徐汇区梅陇四村('121.421361', '31.136436')"
1815,"徐汇区梅陇十一村('121.427352', '31.132682')"
1816,"徐汇区梅陇四村('121.421361', '31.136436')"
1817,"徐汇区梅陇五村('121.422401', '31.134981')"
1818,"徐汇区梅陇十一村('121.427352', '31.132682')"
1819,"徐汇区梅陇六村('121.420073', '31.138617')"
1820,"徐汇区凌云壹街坊('121.425762', '31.135273')"
1821,"徐汇区凌云壹街坊('121.425762', '31.135273')"
1822,"徐汇区长桥一村('121.437675', '31.136695')"
1823,"徐汇区长桥四村('121.437979', '31.134934')"
1824,"徐汇区徐汇新城(公寓)('121.451996', '31.132451')"
1825,"徐汇区书香逸居('121.433914', '31.135497')"
1826,"徐汇区长桥三村('121.441774', '31.134567')"
1827,"徐汇区罗秀新村('121.447867', '31.132118')"
1828,"徐汇区徐汇新城(公寓)('121.451996', '31.132451')"
1829,"徐汇区长桥五村('121.439057', '31.138139')"
1830,"徐汇区金塘小区('121.424595', '31.147957')"
1831,"徐汇区梅陇三村('121.417580', '31.135740')"
1832,"徐汇区梅陇五村('121.422401', '31.134981')"
1833,"徐汇区梅陇六村('121.420073', '31.138617')"
1834,"徐汇区梅陇十一村('121.427352', '31.132682')"
1835,"徐汇区梅陇十一村('121.427352', '31.132682')"
1836,"徐汇区梅陇四村('121.421361', '31.136436')"
1837,"徐汇区梅陇十一村('121.427352', '31.132682')"
1838,"徐汇区梅陇四村('121.421361', '31.136436')"
1839,"徐汇区梅陇五村('121.422401', '31.134981')"
1840,"徐汇区梅陇十一村('121.427352', '31.132682')"
1841,"徐汇区梅陇六村('121.420073', '31.138617')"
1842,"徐汇区凌云壹街坊('121.425762', '31.135273')"
1843,"徐汇区凌云壹街坊('121.425762', '31.135273')"
1844,"徐汇区梅陇七村('121.423966', '31.139043')"
1845,"徐汇区凌云壹街坊('121.425762', '31.135273')"
1846,"徐汇区凌云新村('121.418078', '31.141628')"
1847,"徐汇区梅陇八村('121.422200', '31.138819')"
1848,"徐汇区梅陇十一村('121.427352', '31.132682')"
1849,"徐汇区梅陇三村('121.417580', '31.135740')"
1850,"徐汇区兴荣苑('121.431532', '31.129766')"
1851,"徐汇区梅陇十一村('121.427352', '31.132682')"
1852,"徐汇区桂梅别墅(别墅)('121.409087', '31.156255')"
1853,"徐汇区科苑新村('121.431926', '31.163686')"
1854,"徐汇区万象园('121.410768', '31.162132')"
1855,"徐汇区寿德坊('121.421658', '31.153881')"
1856,"徐汇区花苑茶花园('121.453734', '31.168693')"
1857,"徐汇区长兴坊('121.415138', '31.155926')"
1858,"徐汇区长丰坊('121.415562', '31.153716')"
1859,"徐汇区紫薇园('121.408736', '31.152073')"
1860,"徐汇区寿山坊('121.422442', '31.152515')"
1861,"徐汇区康乐小区(徐汇)('121.436525', '31.188523')"
1862,"徐汇区长丰坊('121.415562', '31.153716')"
1863,"徐汇区花苑村紫竹园('121.413907', '31.153071')"
1864,"徐汇区长丰坊('121.415562', '31.153716')"
1865,"徐汇区柳州路200号—柳州路210号('121.425194', '31.162578')"
1866,"徐汇区紫薇园('121.408736', '31.152073')"
1867,"徐汇区钦州路111弄('121.432025', '31.162218')"
1868,"徐汇区冠生苑('121.426272', '31.160811')"
1869,"徐汇区桂莘小区('121.407622', '31.160013')"
1870,"徐汇区长兴坊('121.415138', '31.155926')"
1871,"徐汇区长海坊('121.419015', '31.157146')"
1872,"徐汇区钦州路111弄('121.432025', '31.162218')"
1873,"徐汇区钦州路111弄('121.432025', '31.162218')"
1874,"徐汇区花苑村桂花园('121.416164', '31.148070')"
1875,"徐汇区花苑茶花园('121.453734', '31.168693')"
1876,"徐汇区寿昌坊('121.421000', '31.150581')"
1877,"徐汇区梓树园('121.430377', '31.162664')"
1878,"徐汇区康强坊('121.424621', '31.154292')"
1879,"徐汇区花苑村玉兰园('121.413358', '31.144051')"
1880,"徐汇区长兴坊('121.415138', '31.155926')"
1881,"徐汇区寿祥坊('121.419300', '31.150234')"
1882,"徐汇区汇成二村('121.435317', '31.145812')"
1883,"徐汇区金牛苑('121.434553', '31.151188')"
1884,"徐汇区汇京佳丽园('121.429951', '31.147180')"
1885,"徐汇区光华园('121.432783', '31.140401')"
1886,"徐汇区光华园('121.432783', '31.140401')"
1887,"徐汇区汇成四村('121.436120', '31.143734')"
1888,"徐汇区楼园小区('121.431278', '31.145298')"
1889,"徐汇区汇成二村('121.435317', '31.145812')"
1890,"徐汇区汇成五村('121.435484', '31.142082')"
1891,"徐汇区华东花苑('121.435416', '31.148440')"
1892,"徐汇区汇成五村('121.435484', '31.142082')"
1893,"徐汇区光华园('121.432783', '31.140401')"
1894,"徐汇区罗城小区('121.434144', '31.149540')"
1895,"徐汇区汇成五村('121.435484', '31.142082')"
1896,"徐汇区光华园('121.432783', '31.140401')"
1897,"徐汇区华东花苑('121.435416', '31.148440')"
1898,"徐汇区华东花苑('121.435416', '31.148440')"
1899,"徐汇区汇成二村('121.435317', '31.145812')"
1900,"徐汇区汇成五村('121.435484', '31.142082')"
1901,"徐汇区汇成四村('121.436120', '31.143734')"
1902,"徐汇区汇成一村('121.432129', '31.146969')"
1903,"徐汇区康佳苑('121.431400', '31.149310')"
1904,"徐汇区金牛苑('121.434553', '31.151188')"
1905,"徐汇区体育花苑('121.430619', '31.143053')"
1906,"徐汇区体育花苑('121.430619', '31.143053')"
1907,"徐汇区东荡小区('121.428073', '31.150130')"
1908,"徐汇区汇成三村('121.433943', '31.144032')"
1909,"徐汇区东荡小区('121.428073', '31.150130')"
1910,"徐汇区南交小区('121.429201', '31.190178')"
1911,"徐汇区徐家汇花园('121.447216', '31.193558')"
1912,"徐汇区王家堂小区('121.444392', '31.189439')"
1913,"徐汇区东方曼哈顿('121.433134', '31.191470')"
1914,"徐汇区乐山四五村('121.432623', '31.196851')"
1915,"徐汇区红旗教师公寓('121.449480', '31.191211')"
1916,"徐汇区实业公寓('121.437250', '31.192684')"
1917,"徐汇区东安二村('121.454396', '31.188073')"
1918,"徐汇区天平小区('121.439205', '31.198383')"
1919,"徐汇区海螺花园('121.446959', '31.191037')"
1920,"徐汇区王家堂小区('121.444392', '31.189439')"
1921,"徐汇区凯旋花苑('121.433009', '31.183667')"
1922,"徐汇区天平小区('121.439205', '31.198383')"
1923,"徐汇区南天大楼('121.442592', '31.190613')"
1924,"徐汇区玉兰花苑('121.434990', '31.185858')"
1925,"徐汇区宛平路8弄('121.440363', '31.204446')"
1926,"徐汇区番南小区('121.425602', '31.192222')"
1927,"徐汇区凯旋一村('121.424595', '31.193372')"
1928,"徐汇区番南小区('121.425602', '31.192222')"
1929,"徐汇区双峰路8弄('121.445937', '31.188129')"
1930,"徐汇区宛平南路65弄('121.448011', '31.190464')"
1931,"徐汇区莱诗邸('121.440094', '31.190159')"
1932,"徐汇区亚都国际名园('121.437805', '31.187978')"
1933,"徐汇区零陵小区('121.444545', '31.187141')"
1934,"徐汇区树德坊('121.439219', '31.196687')"
1935,"徐汇区王家堂小区('121.444392', '31.189439')"
1936,"徐汇区虹二小区('121.425335', '31.195608')"
1937,"徐汇区凯旋一村('121.424595', '31.193372')"
1938,"徐汇区宛平南路240弄('121.446047', '31.193114')"
